# Residuals   
# Time        	p_rgh         	Ux            	Uy            
0             	N/A	N/A
40.38         	2.855110e-07	5.411504e-07	9.650247e-07
40.39         	3.360347e-07	4.272589e-07	7.927535e-07
40.4          	2.865612e-07	5.334370e-07	9.478616e-07
40.41         	3.360675e-07	4.235680e-07	7.793673e-07
40.42         	2.763340e-07	5.407179e-07	9.609330e-07
40.43         	3.350510e-07	4.276761e-07	7.764603e-07
40.44         	2.756036e-07	5.352155e-07	9.474357e-07
40.45         	3.358633e-07	4.255049e-07	7.691175e-07
40.46         	2.776250e-07	5.315981e-07	9.330162e-07
40.47         	3.398352e-07	4.246879e-07	7.623013e-07
40.48         	2.759357e-07	5.318717e-07	9.288555e-07
40.49         	3.361838e-07	4.226217e-07	7.494946e-07
40.5          	2.863700e-07	5.242199e-07	8.942188e-07
40.51         	3.552819e-07	4.196273e-07	7.473435e-07
40.52         	1.912044e-07	1.922372e-06	3.934766e-06
40.53         	1.422674e-07	1.612881e-06	3.301026e-06
40.54         	1.737457e-07	1.633101e-06	3.406948e-06
40.55         	1.475246e-07	1.678978e-06	3.365485e-06
40.56         	1.794226e-07	1.712765e-06	3.455545e-06
40.57         	1.461656e-07	1.734151e-06	3.388233e-06
40.58         	1.824728e-07	1.702464e-06	3.384594e-06
40.59         	1.450992e-07	1.766028e-06	3.360501e-06
40.6          	1.625288e-07	1.780950e-06	3.546552e-06
40.61         	1.516479e-07	1.645491e-06	3.209543e-06
40.62         	1.629212e-07	1.767751e-06	3.463916e-06
40.63         	1.573482e-07	1.680699e-06	3.191227e-06
40.64         	1.551740e-07	1.731675e-06	3.371045e-06
40.65         	1.620602e-07	1.608178e-06	3.117742e-06
40.66         	1.540191e-07	1.773874e-06	3.376517e-06
40.67         	1.639160e-07	1.590719e-06	3.100181e-06
40.68         	1.539246e-07	1.788057e-06	3.376254e-06
40.69         	1.639960e-07	1.586965e-06	3.078037e-06
40.7          	1.993507e-07	2.091158e-06	4.022953e-06
40.71         	1.744494e-07	1.613885e-06	3.099071e-06
40.72         	2.108969e-07	2.179628e-06	4.122423e-06
40.73         	1.764073e-07	1.613396e-06	3.080339e-06
40.74         	1.573346e-07	1.978802e-06	3.515643e-06
40.75         	1.523800e-07	1.578079e-06	2.985362e-06
40.76         	1.931980e-07	2.100394e-06	3.963000e-06
40.77         	1.252370e-07	1.634040e-06	3.025717e-06
40.78         	8.525791e-08	2.200045e-06	3.969428e-06
40.79         	1.133736e-07	1.530479e-06	2.896195e-06
40.8          	1.130093e-07	2.010758e-06	3.718729e-06
40.81         	1.180000e-07	1.648424e-06	2.977526e-06
40.82         	8.883017e-08	2.234626e-06	3.971047e-06
40.83         	1.138371e-07	1.528671e-06	2.884421e-06
40.84         	7.773165e-08	2.456983e-06	4.334935e-06
40.85         	9.633844e-07	3.990037e-07	9.211115e-07
40.86         	8.002465e-08	3.021138e-06	5.086944e-06
40.87         	8.507228e-08	1.719384e-06	3.341404e-06
40.88         	9.833103e-07	5.006987e-07	1.055057e-06
40.89         	7.067054e-07	4.434713e-07	9.018111e-07
40.9          	7.537348e-08	3.007789e-06	5.004071e-06
40.91         	3.689890e-07	3.868991e-07	6.959893e-07
40.92         	7.811705e-07	5.315630e-07	1.091376e-06
40.93         	8.544300e-08	2.280141e-05	3.820373e-05
40.94         	3.151369e-07	4.852272e-07	9.926689e-07
40.95         	3.199526e-07	4.515143e-07	8.703048e-07
40.96         	5.118255e-07	5.709087e-07	1.602723e-06
40.97         	5.590403e-07	4.385801e-07	8.708539e-07
40.98         	7.798304e-07	5.833126e-07	2.441050e-06
40.99         	6.867086e-07	4.355929e-07	9.312631e-07
41            	7.598936e-08	2.942552e-06	5.068376e-06
41.01         	8.162482e-07	4.088969e-07	9.317609e-07
41.02         	8.061139e-08	2.785338e-06	4.970021e-06
41.03         	8.777966e-08	2.086177e-06	4.055316e-06
41.04         	8.618704e-08	2.667575e-06	4.824437e-06
41.05         	9.053749e-08	2.226093e-06	4.387452e-06
41.06         	1.020009e-07	2.291906e-06	4.351157e-06
41.07         	1.079082e-07	1.902304e-06	3.716417e-06
41.08         	1.134745e-07	2.270118e-06	4.226147e-06
41.09         	1.044967e-07	1.980897e-06	3.705135e-06
41.1          	8.575066e-08	2.876611e-06	4.900724e-06
41.11         	9.946059e-08	1.930368e-06	3.688964e-06
41.12         	1.027216e-07	2.590207e-06	4.652024e-06
41.13         	9.789703e-08	1.965266e-06	3.783996e-06
41.14         	1.644449e-07	2.441428e-06	4.488108e-06
41.15         	1.354531e-07	1.911150e-06	3.759928e-06
41.16         	1.633828e-07	2.483474e-06	4.546675e-06
41.17         	1.331200e-07	1.877227e-06	3.719900e-06
41.18         	1.621925e-07	2.485086e-06	4.533050e-06
41.19         	1.299350e-07	1.865070e-06	3.672201e-06
41.2          	1.341152e-07	2.487656e-06	4.502128e-06
41.21         	1.219190e-07	1.798295e-06	3.588880e-06
41.22         	1.301039e-07	2.444647e-06	4.434488e-06
41.23         	1.222896e-07	1.834535e-06	3.609835e-06
41.24         	1.306357e-07	2.424341e-06	4.375304e-06
41.25         	1.230605e-07	1.830573e-06	3.572332e-06
41.26         	1.496785e-07	2.395907e-06	4.385527e-06
41.27         	1.390430e-07	1.800186e-06	3.566768e-06
41.28         	1.366979e-07	2.387510e-06	4.400493e-06
41.29         	1.409928e-07	1.797022e-06	3.442769e-06
41.3          	8.354953e-08	2.519619e-06	4.327489e-06
41.31         	1.226472e-07	1.761535e-06	3.410129e-06
41.32         	9.017586e-08	2.417312e-06	4.175080e-06
41.33         	1.195434e-07	1.758962e-06	3.486772e-06
41.34         	9.567106e-08	2.376812e-06	4.136062e-06
41.35         	1.229958e-07	1.739029e-06	3.455957e-06
41.36         	1.175407e-07	2.212008e-06	3.964378e-06
41.37         	3.041049e-07	3.829353e-07	7.403530e-07
41.38         	1.249008e-07	2.501674e-06	4.318496e-06
41.39         	2.974387e-07	3.756374e-07	7.185229e-07
41.4          	2.610906e-07	5.474537e-07	9.832604e-07
41.41         	3.306957e-07	4.101483e-07	7.774378e-07
41.42         	2.567022e-07	5.505701e-07	9.756775e-07
41.43         	3.377099e-07	4.126189e-07	7.611157e-07
41.44         	2.558845e-07	5.474740e-07	9.623902e-07
41.45         	3.311094e-07	4.132540e-07	7.582068e-07
41.46         	2.491060e-07	5.417383e-07	9.575568e-07
41.47         	3.324289e-07	4.028416e-07	7.536969e-07
41.48         	2.498636e-07	5.436851e-07	9.561757e-07
41.49         	3.351005e-07	3.987170e-07	7.571084e-07
41.5          	2.529083e-07	5.202864e-07	9.534892e-07
41.51         	3.522808e-07	4.061787e-07	7.513522e-07
41.52         	2.650562e-07	5.212481e-07	9.339553e-07
41.53         	3.508839e-07	3.964365e-07	7.409785e-07
41.54         	2.640330e-07	5.084270e-07	9.271497e-07
41.55         	2.714567e-07	4.439776e-07	8.732708e-07
41.56         	2.427614e-07	5.259773e-07	9.353517e-07
41.57         	1.358652e-07	1.683185e-06	2.846042e-06
41.58         	2.395910e-07	4.657927e-07	8.569800e-07
41.59         	1.607670e-07	1.635872e-06	2.769354e-06
41.6          	1.034709e-07	2.415218e-06	4.009423e-06
41.61         	1.624538e-07	1.540743e-06	2.696213e-06
41.62         	7.399253e-08	2.414504e-06	4.107496e-06
41.63         	1.064168e-07	1.457336e-06	2.890789e-06
41.64         	7.887317e-08	2.244087e-06	3.761356e-06
41.65         	2.415750e-07	3.979195e-07	7.408816e-07
41.66         	9.533311e-08	2.248325e-06	3.881332e-06
41.67         	2.361330e-07	3.989411e-07	7.570505e-07
41.68         	1.234347e-07	2.341394e-06	3.717382e-06
41.69         	2.351949e-07	3.923070e-07	7.315713e-07
41.7          	9.061100e-08	2.765500e-06	4.248816e-06
41.71         	2.347244e-07	4.020811e-07	7.299331e-07
41.72         	7.145006e-08	3.334413e-06	4.745217e-06
41.73         	2.412481e-07	3.947130e-07	7.171038e-07
41.74         	2.424580e-07	5.160308e-07	8.618297e-07
41.75         	2.456925e-07	4.407704e-07	8.059974e-07
41.76         	2.240184e-07	4.974421e-07	8.724311e-07
41.77         	2.382522e-07	4.328518e-07	8.019627e-07
41.78         	2.348102e-07	4.949599e-07	8.442603e-07
41.79         	2.395461e-07	4.298731e-07	7.900376e-07
41.8          	2.311062e-07	4.525406e-07	8.386242e-07
41.81         	2.334314e-07	4.310865e-07	7.803132e-07
41.82         	2.228751e-07	6.500364e-07	9.316320e-07
41.83         	2.365888e-07	4.882271e-07	7.818637e-07
41.84         	2.303079e-07	5.810640e-07	9.017819e-07
41.85         	2.378987e-07	4.453040e-07	7.720994e-07
41.86         	2.349038e-07	5.556247e-07	8.570823e-07
41.87         	2.362893e-07	4.251242e-07	7.660209e-07
41.88         	2.395157e-07	5.427939e-07	8.300182e-07
41.89         	2.357959e-07	4.564244e-07	7.743967e-07
41.9          	2.311987e-07	4.647011e-07	8.182531e-07
41.91         	2.337330e-07	3.925024e-07	7.596017e-07
41.92         	2.293323e-07	5.301402e-07	8.571626e-07
41.93         	2.337088e-07	4.310597e-07	7.436018e-07
41.94         	2.435473e-07	4.570895e-07	7.485853e-07
41.95         	2.456856e-07	4.014466e-07	7.422721e-07
41.96         	2.339631e-07	5.387485e-07	8.557305e-07
41.97         	2.322251e-07	4.418798e-07	7.578045e-07
41.98         	2.317870e-07	4.903001e-07	8.006099e-07
41.99         	2.434208e-07	4.121662e-07	7.265289e-07
42            	2.431976e-07	4.724394e-07	7.532077e-07
42.01         	2.435750e-07	4.222290e-07	7.312683e-07
42.02         	2.296643e-07	4.900352e-07	7.712501e-07
42.03         	2.349883e-07	4.072917e-07	7.359844e-07
42.04         	2.341562e-07	4.463299e-07	7.689054e-07
42.05         	2.719789e-07	3.669660e-07	6.684961e-07
42.06         	2.485893e-07	4.763783e-07	7.780493e-07
42.07         	2.612969e-07	3.801545e-07	6.778946e-07
42.08         	2.512467e-07	4.566914e-07	7.538278e-07
42.09         	2.650190e-07	3.750441e-07	6.576885e-07
42.1          	2.560726e-07	4.786116e-07	7.601817e-07
42.11         	2.758666e-07	3.810733e-07	6.565896e-07
42.12         	2.472452e-07	5.083888e-07	8.042935e-07
42.13         	2.580736e-07	3.851317e-07	6.498904e-07
42.14         	2.436474e-07	4.659868e-07	7.686057e-07
42.15         	2.732172e-07	3.595085e-07	6.447147e-07
42.16         	2.296306e-07	5.140735e-07	8.235270e-07
42.17         	2.722578e-07	3.728239e-07	6.270001e-07
42.18         	2.673362e-07	3.995154e-07	6.782954e-07
42.19         	2.807733e-07	3.638521e-07	6.387692e-07
42.2          	2.571991e-07	4.431851e-07	7.388529e-07
42.21         	2.747334e-07	3.699554e-07	6.354624e-07
42.22         	2.600402e-07	4.359811e-07	7.264749e-07
42.23         	2.771078e-07	3.774092e-07	6.365514e-07
42.24         	2.814333e-07	3.949066e-07	6.556090e-07
42.25         	3.003124e-07	3.500581e-07	6.142667e-07
42.26         	2.803482e-07	3.787301e-07	6.501689e-07
42.27         	2.998735e-07	3.585821e-07	6.114347e-07
42.28         	2.882488e-07	3.810113e-07	6.465563e-07
42.29         	2.979464e-07	3.569474e-07	6.071306e-07
42.3          	3.177324e-07	3.750365e-07	6.259922e-07
42.31         	3.062129e-07	3.480867e-07	6.101426e-07
42.32         	2.691635e-07	4.020633e-07	6.730603e-07
42.33         	2.759666e-07	3.492436e-07	6.203539e-07
42.34         	2.718976e-07	3.885723e-07	6.450094e-07
42.35         	2.907613e-07	3.594273e-07	6.088925e-07
42.36         	2.654287e-07	4.150373e-07	6.619450e-07
42.37         	2.695581e-07	3.767489e-07	6.235142e-07
42.38         	2.672887e-07	4.405274e-07	6.825410e-07
42.39         	2.826595e-07	3.802747e-07	6.192255e-07
42.4          	2.745722e-07	3.841061e-07	6.434576e-07
42.41         	2.772468e-07	3.530739e-07	6.263957e-07
42.42         	2.565225e-07	3.961145e-07	6.594267e-07
42.43         	2.702559e-07	3.611054e-07	6.268460e-07
42.44         	2.527076e-07	3.930714e-07	6.498133e-07
42.45         	2.628954e-07	3.757677e-07	6.287997e-07
42.46         	2.520538e-07	4.272227e-07	6.805184e-07
42.47         	2.737957e-07	3.923815e-07	6.301361e-07
42.48         	2.455599e-07	4.436306e-07	6.968985e-07
42.49         	2.680777e-07	3.795898e-07	6.111136e-07
42.5          	2.408536e-07	4.355090e-07	6.646703e-07
42.51         	2.670641e-07	3.601976e-07	6.163909e-07
42.52         	2.538073e-07	3.776961e-07	6.374634e-07
42.53         	2.779978e-07	3.556524e-07	6.069300e-07
42.54         	2.491213e-07	3.875806e-07	6.375107e-07
42.55         	2.713358e-07	3.620214e-07	6.045001e-07
42.56         	2.452052e-07	4.122999e-07	6.680514e-07
42.57         	2.669925e-07	3.647787e-07	6.080044e-07
42.58         	2.394418e-07	4.299753e-07	6.815191e-07
42.59         	2.837492e-07	3.540179e-07	5.926986e-07
42.6          	2.387962e-07	4.543467e-07	7.014814e-07
42.61         	2.637003e-07	3.583710e-07	6.108923e-07
42.62         	2.468261e-07	3.967955e-07	6.400871e-07
42.63         	2.735376e-07	3.532258e-07	6.076915e-07
42.64         	2.290481e-07	4.132147e-07	6.665766e-07
42.65         	2.561819e-07	3.604287e-07	6.091924e-07
42.66         	2.307937e-07	4.043506e-07	6.493397e-07
42.67         	2.504324e-07	3.607648e-07	6.161296e-07
42.68         	2.348387e-07	3.950122e-07	6.449991e-07
42.69         	2.545239e-07	3.602921e-07	6.146785e-07
42.7          	2.353730e-07	3.964731e-07	6.517775e-07
42.71         	2.510792e-07	3.619916e-07	6.217409e-07
42.72         	2.284688e-07	4.016825e-07	6.631770e-07
42.73         	2.373689e-07	3.727349e-07	6.438635e-07
42.74         	2.302288e-07	4.104735e-07	6.547491e-07
42.75         	2.534319e-07	3.624238e-07	6.180541e-07
42.76         	2.239572e-07	4.106902e-07	6.708190e-07
42.77         	2.461816e-07	3.712386e-07	6.243502e-07
42.78         	2.306435e-07	4.203418e-07	6.560205e-07
42.79         	2.500012e-07	3.696734e-07	6.252207e-07
42.8          	2.271924e-07	4.073979e-07	6.583026e-07
42.81         	2.500371e-07	3.668442e-07	6.205051e-07
42.82         	2.298764e-07	4.046413e-07	6.572921e-07
42.83         	2.443089e-07	3.673558e-07	6.326281e-07
42.84         	2.301538e-07	4.031088e-07	6.559051e-07
42.85         	2.484562e-07	3.712869e-07	6.244192e-07
42.86         	2.375239e-07	4.031473e-07	6.400572e-07
42.87         	2.421266e-07	3.758451e-07	6.335664e-07
42.88         	2.300576e-07	4.105392e-07	6.505681e-07
42.89         	2.385173e-07	3.700314e-07	6.369900e-07
42.9          	2.241985e-07	4.057152e-07	6.711858e-07
42.91         	2.383281e-07	3.732533e-07	6.433750e-07
42.92         	2.261194e-07	4.096673e-07	6.736319e-07
42.93         	2.265980e-07	3.863581e-07	6.546587e-07
42.94         	2.252777e-07	4.061577e-07	6.645903e-07
42.95         	2.265528e-07	3.855754e-07	6.557213e-07
42.96         	2.221811e-07	4.016822e-07	6.605841e-07
42.97         	2.236765e-07	3.886596e-07	6.573060e-07
42.98         	2.216256e-07	4.130622e-07	6.562041e-07
42.99         	2.254949e-07	3.937947e-07	6.525147e-07
43            	2.230158e-07	4.254064e-07	6.491876e-07
43.01         	2.253919e-07	3.982066e-07	6.523127e-07
43.02         	2.228750e-07	4.229401e-07	6.492513e-07
43.03         	2.248400e-07	3.926768e-07	6.530796e-07
43.04         	2.215271e-07	4.161580e-07	6.594096e-07
43.05         	2.235944e-07	3.904110e-07	6.558668e-07
43.06         	2.216868e-07	4.235328e-07	6.748600e-07
43.07         	2.252153e-07	3.951573e-07	6.602318e-07
43.08         	2.213761e-07	4.161684e-07	6.728191e-07
43.09         	2.302482e-07	3.762163e-07	6.441285e-07
43.1          	2.217642e-07	4.171515e-07	6.882113e-07
43.11         	2.294926e-07	3.743956e-07	6.472363e-07
43.12         	2.293208e-07	4.207640e-07	6.730804e-07
43.13         	2.336998e-07	3.808308e-07	6.402465e-07
43.14         	2.298735e-07	4.080987e-07	6.526218e-07
43.15         	2.351116e-07	3.830037e-07	6.398584e-07
43.16         	2.303233e-07	4.148172e-07	6.589067e-07
43.17         	2.395035e-07	3.896720e-07	6.325354e-07
43.18         	2.323495e-07	4.047211e-07	6.545462e-07
43.19         	2.427113e-07	3.697693e-07	6.346708e-07
43.2          	2.313026e-07	4.089624e-07	6.828692e-07
43.21         	2.426084e-07	3.736165e-07	6.449872e-07
43.22         	2.374716e-07	4.487763e-07	6.880754e-07
43.23         	2.525765e-07	3.865898e-07	6.341140e-07
43.24         	2.322044e-07	4.507309e-07	6.672683e-07
43.25         	2.465883e-07	3.904838e-07	6.250284e-07
43.26         	2.265990e-07	4.298566e-07	6.722988e-07
43.27         	2.391644e-07	3.647471e-07	6.268257e-07
43.28         	2.302147e-07	4.201850e-07	6.873440e-07
43.29         	2.417991e-07	3.847899e-07	6.373145e-07
43.3          	2.351516e-07	4.288114e-07	6.793365e-07
43.31         	2.591698e-07	3.870576e-07	6.253499e-07
43.32         	2.501366e-07	4.143706e-07	6.492272e-07
43.33         	2.583131e-07	3.831195e-07	6.247780e-07
43.34         	2.496220e-07	3.799747e-07	6.378141e-07
43.35         	2.708200e-07	3.708302e-07	6.300551e-07
43.36         	2.532660e-07	3.940691e-07	6.450211e-07
43.37         	2.521443e-07	3.809280e-07	6.337146e-07
43.38         	2.469042e-07	4.218385e-07	6.668813e-07
43.39         	2.561757e-07	3.681844e-07	6.320514e-07
43.4          	2.374683e-07	3.943707e-07	6.628763e-07
43.41         	2.606557e-07	3.559303e-07	6.273415e-07
43.42         	2.404875e-07	4.195831e-07	6.830398e-07
43.43         	2.680982e-07	3.756298e-07	6.392333e-07
43.44         	2.478781e-07	4.046269e-07	6.431994e-07
43.45         	2.669039e-07	3.783323e-07	6.334118e-07
43.46         	2.415194e-07	3.989268e-07	6.670107e-07
43.47         	2.669566e-07	3.722454e-07	6.296468e-07
43.48         	2.511620e-07	4.075042e-07	6.294286e-07
43.49         	2.672668e-07	3.892051e-07	6.266165e-07
43.5          	2.646390e-07	4.098030e-07	6.204553e-07
43.51         	2.899877e-07	3.953381e-07	6.439079e-07
43.52         	2.638661e-07	3.798249e-07	6.123504e-07
43.53         	2.680632e-07	3.643072e-07	6.262382e-07
43.54         	2.587939e-07	3.859155e-07	6.309191e-07
43.55         	2.816731e-07	3.844670e-07	6.489034e-07
43.56         	2.484104e-07	4.316711e-07	6.590372e-07
43.57         	2.744780e-07	4.060767e-07	6.514526e-07
43.58         	2.458208e-07	4.271684e-07	6.634694e-07
43.59         	2.692837e-07	3.819517e-07	6.249250e-07
43.6          	2.425962e-07	4.194687e-07	6.716569e-07
43.61         	2.569353e-07	3.762549e-07	6.219726e-07
43.62         	2.569601e-07	3.922238e-07	6.486296e-07
43.63         	2.734122e-07	3.880702e-07	6.505419e-07
43.64         	2.605037e-07	3.913463e-07	6.461307e-07
43.65         	2.609156e-07	3.824653e-07	6.446864e-07
43.66         	2.656935e-07	4.051105e-07	6.499012e-07
43.67         	2.808547e-07	4.101514e-07	6.572727e-07
43.68         	2.567093e-07	4.120809e-07	6.506935e-07
43.69         	2.759048e-07	3.784905e-07	6.596853e-07
43.7          	2.686240e-07	4.232875e-07	6.972611e-07
43.71         	2.812407e-07	3.853348e-07	6.955068e-07
43.72         	2.669635e-07	4.513362e-07	7.067437e-07
43.73         	2.774435e-07	4.057518e-07	6.887052e-07
43.74         	2.621460e-07	5.038091e-07	7.293944e-07
43.75         	2.977040e-07	4.198202e-07	7.095339e-07
43.76         	2.760061e-07	5.134034e-07	7.508865e-07
43.77         	3.369498e-07	4.205232e-07	7.692650e-07
43.78         	2.958087e-07	4.767589e-07	7.602701e-07
43.79         	3.109906e-07	4.562681e-07	8.033537e-07
43.8          	2.959201e-07	5.034841e-07	7.999391e-07
43.81         	3.427072e-07	4.339191e-07	8.525224e-07
43.82         	3.243425e-07	5.369590e-07	8.547109e-07
43.83         	3.740541e-07	4.552945e-07	9.197270e-07
43.84         	3.029092e-07	5.017486e-07	8.132204e-07
43.85         	3.802369e-07	4.423047e-07	9.524874e-07
43.86         	3.178510e-07	4.720165e-07	8.709356e-07
43.87         	3.681878e-07	4.469467e-07	9.902871e-07
43.88         	2.811697e-07	6.298525e-07	9.578399e-07
43.89         	3.700015e-07	4.792360e-07	1.056153e-06
43.9          	2.912346e-07	6.447158e-07	1.040907e-06
